company,url,listingNo,ListingAddr,ListingTittle,ExistOnHougarden,ExistOnOneroof
bayleys,https://www.bayleys.co.nz/4002549,4002549,"1/18 Fergusson Street, Stoke",Original home - special location,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002551,4002551,"63 Grove Street, The Wood",A home with a difference,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002552,4002552,"29 Leicester Street, Stoke",Near new family home!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002555,4002555,"65 Davies Drive, Atawhai",Stunning views - and so much more!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002556,4002556,"2/151 Parkers Road, Tahunanui",Beachside living you can afford,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002558,4002558,"10 Wensley Road, Richmond",Relax in elegant beauty,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002559,4002559,"B/7090 Mount Richmond Estate, Rai Valley",2 bedroom unit in rural setting,Yes,No
bayleys,https://www.bayleys.co.nz/4002560,4002560,"28 King Street, Richmond",4 bedroom house in Richmond,Yes,No
bayleys,https://www.bayleys.co.nz/4002561,4002561,"112 Bronte Road East, Mapua",,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002564,4002564,"302 Wakapuaka Road, Wakapuaka",First time to market,Yes,Yes
bayleys,https://www.bayleys.co.nz/4002565,4002565,"3/30 Waimea Road, Nelson South","Enjoy now, opportunity ahead",Yes,Yes
bayleys,https://www.bayleys.co.nz/4002568,4002568,"52 Green Street, Tahunanui","Large section, walk to the beach!",Yes,Yes
bayleys,https://www.bayleys.co.nz/4002571,4002571,"201 Annesbrook Drive, Annesbrook","Be surprised - character, privacy",Yes,Yes
bayleys,https://www.bayleys.co.nz/4002576,4002576,"2/12 Bird Street, Richmond",One Bedroom cutie in Richmond,Yes,No
bayleys,https://www.bayleys.co.nz/4002577,4002577,"159 Moana Avenue, Moana","See the ships, prized location",Yes,Yes
bayleys,https://www.bayleys.co.nz/4002581,4002581,"39 Somerset Terrace, Stoke",Four bedroom home in Stoke,Yes,No
bayleys,https://www.bayleys.co.nz/4020318,4020318,"98 Redvale Road, Redwood Valley",Build your dream home,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020362,4020362,"1373 Eighty Eight Valley Road, Wakefield",An invitation to explore a different way of life,Yes,No
bayleys,https://www.bayleys.co.nz/4020363,4020363,"32 Broadsea Avenue, Ruby Bay",Space and privacy in Ruby Bay,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020368,4020368,"101 Tadmor Valley Road, Tapawera",A rural lifestyle without the work,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020377,4020377,"134 Snodgrass Road, Westport",A very special property,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020384,4020384,"43 Redvale Road, Redwood Valley",This is a gem! Don't miss out!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020388,4020388,"141 Eighty Eight Valley Road, Wakefield",Lifestyle farmlet very close to central Wakefield,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020392,4020392,"32 Edward Street, Richmond",Central with Sleepout,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020394,4020394,"146 Old House Road, Upper Moutere",Lifestyle opportunity with views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020395,4020395,"1067 Eighty Eight Valley Road, Wakefield",Grand character with undeniable charm,Yes,Yes
bayleys,https://www.bayleys.co.nz/4020396,4020396,"18 Rata Avenue, Tapawera",So many options,Yes,Yes
bayleys,https://www.bayleys.co.nz/4050882,4050882,"5 Wall Street, Kaiteriteri",Brand new quality home on Wall,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051190,4051190,"24 Mickell Road,Brooklyn, Motueka","If you can dream it, you can build it",Yes,Yes
bayleys,https://www.bayleys.co.nz/4051206,4051206,"1/38-40 Greenwood Street, Motueka",Choice central!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051207,4051207,"2/38-40 Greenwood Street, Motueka",Choice central!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051208,4051208,"3/38-40 Greenwood Street, Motueka",Choice central!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051209,4051209,"4/38-40 Greenwood Street, Motueka",Choice central!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051210,4051210,"5/38-40 Greenwood Street, Motueka",Choice central!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051222,4051222,"179 Tokongawa Drive, Split Apple Rock, Kaiteriteri",Exceptional waterfront retreat,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051243,4051243,"- Tiro Kina Harley Road - Stage 2, Tasman",,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051249,4051249,"695 East Takaka Road, East Takaka","Lifestyle, views and a cave cellar!",Yes,Yes
bayleys,https://www.bayleys.co.nz/4051256,4051256,"12 Cederman Drive, Kaiteriteri",Your own slice of paradise,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051260,4051260,"2 Courtney Street, Motueka",Opportunity Knocks,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051325,4051325,"18 Kitakita Grove, Motueka","Vendor committed, price reduced",Yes,Yes
bayleys,https://www.bayleys.co.nz/4051337,4051337,"281 Aporo Road, Tasman",The good life with an income,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051338,4051338,"15 Kuini Place, Motueka",Comfortable living,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051340,4051340,"Lot 28 Tiro Kina, Tasman",On top of the world!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051368,4051368,"63 High Street, Motueka",Centre of attention!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051373,4051373,"93 Mapua Drive, Mapua",Defining easy living,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051374,4051374,"5 Bennett Street, Motueka",Don't let this be the one that got away!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051376,4051376,"8-26 Kotare Place, Kaiteriteri","Exclusive location, exceptional opportunity",Yes,Yes
bayleys,https://www.bayleys.co.nz/4051378,4051378,"51 Douglas Road, Motueka",Lifestyle - on the fringe of town,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051382,4051382,"9 Portland Place, Kaiteriteri",Live on cloud nine,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051384,4051384," Talisman Heights (Stage 7), Kaiteriteri",Lucky Stage Seven,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051385,4051385,"36 Stafford Drive, Mapua",Wake Up In Paradise,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051388,4051388,"160 Swamp Road, Motueka",Rural living - amid the beauty of nature,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051389,4051389,"88 Greenwood Street, Motueka",Spring into action,Yes,Yes
bayleys,https://www.bayleys.co.nz/4051393,4051393,"140 Herring Stream Road, , Motueka",Lets get away from it all!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4100885,4100885,"67 Rapaura Road, Rapaura",Lifestyle Living,Yes,No
bayleys,https://www.bayleys.co.nz/4101648,4101648,"13 Selwyn Street, Witherlea",FAMILY LIVING IN WITHERLEA,Yes,No
bayleys,https://www.bayleys.co.nz/4102821,4102821,"A/44 Inkerman Street, Renwick",Available now,Yes,No
bayleys,https://www.bayleys.co.nz/4103397,4103397,"51 Hampden Street, Picton",Long term rental,Yes,No
bayleys,https://www.bayleys.co.nz/4130215,4130215,"Lot 5 Kenepuru Road, Kenepuru Sound",Land with a view at its finest,Yes,Yes
bayleys,https://www.bayleys.co.nz/4130534,4130534,"Lot 1  Kenepuru Road, Kenepuru Sound","$100,000 price drop + two marina berths",Yes,Yes
bayleys,https://www.bayleys.co.nz/4130973,4130973,"3 Beach Place, Havelock",Section for Sounds Living,Yes,Yes
bayleys,https://www.bayleys.co.nz/4131266,4131266," Boulevard Park on Taylor , Blenheim",STAGE 4A SOLD OUT,Yes,Yes
bayleys,https://www.bayleys.co.nz/4131502,4131502,"4936 Kenepuru Road, Kenepuru Sound","Holiday, Forestry, Biking, Fishing",Yes,No
bayleys,https://www.bayleys.co.nz/4132036,4132036,"Lot 1,  Picton Lifestyle Landings, Blenheim","Selling fast - 2,695sqm section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132037,4132037,"Lot 2,  Picton Lifestyle Landings, Blenheim","Selling fast - 2,702sqm section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132038,4132038,"Lot 3,  Picton Lifestyle Landings, Blenheim","Selling fast - 2,702sqm section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132039,4132039,"Lot 4,  Picton Lifestyle Landings, Blenheim","Selling fast - 2,691sqm section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132041,4132041,"Lot 9,  Picton Lifestyle Landings, Blenheim","Selling fast - 2,582sqm section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132042,4132042,"Lot 10,  Picton Lifestyle Landings, Blenheim","Selling fast - 2,640sqm section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132047,4132047,"Lots 16 & 19,  Picton Lifestyle Landings, Blenheim","Selling fast - 3,048sqm section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132304,4132304,"1 Nydia Bay, Pelorus Sounds",Build your own slice of paradise,Yes,Yes
bayleys,https://www.bayleys.co.nz/4132539,4132539,"0 Driftwood Bay, Queen Charlotte Sound",Substantial Sounds Waterfront Holding,Yes,Yes
bayleys,https://www.bayleys.co.nz/4132727,4132727,"Lot 2 Patten Passage, Arapawa Island",Cheapest section in the Sounds!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4132728,4132728,"Lot 3 Patten Passage, Arapawa Island","Priced $80,000 below R.V",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132919,4132919," Hawker Lane, Koromiko","Boat, Caravan, Motorhome Storage Units for Sale",Yes,Yes
bayleys,https://www.bayleys.co.nz/4132967,4132967,"30A Moana View Road, Waikawa",Blank canvas with great views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133102,4133102," Deep Bay, Queen Charlotte Sound",Playground in paradise,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133103,4133103,"276 Old Renwick Road, Springlands",A rarity in Marlborough,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133111,4133111,"Lot 2 6718 Kenepuru Road, Kenepuru Sound",The perfect Sounds setting,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133129,4133129," Kenepuru Road, Fish Bay, Kenepuru Sound",Forestry and lifestyle block,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133163,4133163,"30 Soucis Lane, Okiwi Bay",Nelson and Marlboroughs hidden gem,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133167,4133167," Fish Bay Views, Kenepuru Sound",Fish Bay Views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133214,4133214,"73 Murphys Road, Springlands",Motivated to sell - act fast!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133220,4133220,"259E Anakiwa Road, Anakiwa",Easy access waterfront home,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133239,4133239," Sunshine Heights, Waikawa Bay",Premium location with magnificent views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133246,4133246,"7110 Kenepuru Road, Raetihi","$35,000 Price reduction",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133275,4133275,"28B Beaver Road, Blenheim",Inner-city exception,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133326,4133326,"4 Fulton Street, Springlands","Project complete, prepare to be amazed",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133329,4133329,"180 Hospital Road, Witherlea","Buyers incentive - $10,000 price reduction",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133330,4133330,"169B Anakiwa Road, Anakiwa",King of the Queen Charlotte,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133333,4133333,"34A Percy Street, Blenheim","Prime position, standout style",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133338,4133338,"46 Leefield Street, Blenheim",Exceptional family home,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133344,4133344,"17 Girling Avenue, Mayfield",Ideal investment or super starter,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133346,4133346,"109 Marlborough Ridge Drive, Fairhall",Moving overseas leaving stunning property,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133350,4133350,"1 Silk Close, Witherlea",Reluctantly for sale,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133351,4133351," Whatanihi Bay, Whatanihi",Let nature's gifts embrace you everyday,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133353,4133353,"49 Warwick Street, Mayfield",Vendors instruct get offers in for the deadline!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133354,4133354,"204 Scott Street, Redwoodtown","Huge home, huge section, huge potential",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133355,4133355,"25 Herbert Street, Mayfield","Must be sold ""As is where is""",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133363,4133363,"28 Edgewater Place, Rarangi",Looking for the perfect lifestyle?,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133364,4133364,"16 Rutledge Drive, Springlands",Family sophistication in Springlands,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133370,4133370,"3 Webster Place, Picton","Vendor relocating, property is seriously for sale",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133376,4133376,"42 Waikawa Road, Picton",Majestic on Waikawa Road,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133378,4133378,"2/28 Stratford Street, Blenheim",Price slashed! Wont last long at this price,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133381,4133381,"4 Bradleigh Park, Fairhall",Vendors downsizing Stunning golf course views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133384,4133384,"11 Glenhill Drive, Witherlea",A one of a kind opportunity,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133387,4133387,"28 Howick Road, Redwoodtown",Just four years old,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133388,4133388,"7 Chante Crescent, Renwick",Family home with privacy,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133392,4133392,"47 Inkerman Street, Renwick",A once in a life-time opportunity - act quickly!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133393,4133393,"4141 Kenepuru Road, Kenepuru Head",,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133395,4133395,"46A Holdaway Street, Riversdale",Vendor downsizing offering tranquil water views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4133396,4133396,"18 Moana View Road, Waikawa Bay","Beautifully private, quiet and sea views.",Yes,Yes
bayleys,https://www.bayleys.co.nz/4133404,4133404,"40 Leefield Street, Blenheim",Solid reliable real estate,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150168,4150168,"11 Ingles Drive, Kaikoura Flat",Elevated section with panoramic views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150169,4150169,"20 Greenburn Way, Kaikoura Flat",Located in prestigious Ocean Ridge,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150170,4150170,"3 Ingles Drive, Kaikoura Flat",Ocean Ridge prestigious development,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150172,4150172,"41 Shearwater Drive, Kaikoura Flat",Those views whilst living in Town,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150176,4150176,"8 Ingles Drive, Kaikoura Flat",Section with ocean views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150177,4150177,"29 Knowles Crescent, Kaikoura",Level site with views in Ocean Ridge,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150178,4150178,"35 Knowles Crescent, Kaikoura",Sea and mountain views,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150181,4150181,"18 Puketa Road, Kaikoura",Good ole Kiwiana bach,Yes,Yes
bayleys,https://www.bayleys.co.nz/4150182,4150182,"12 Torquay Street, Kaikoura",Being sold 'as is where is',Yes,Yes
bayleys,https://www.bayleys.co.nz/4480115,4480115,"5 Beechwood Lane, Lower Shotover",Luxury build underway!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480116,4480116,"1 Beechwood Lane, Lower Shotover",Luxury site for sale!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480125,4480125,"Lot 28 Remarkables Park, Frankton",Off the plans - returns up to 5.9% gross,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480300,4480300,"92 Wilding Road, Lake Hayes",Exceptional Lake Hayes residence,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480303,4480303," Merino Downs, Twizel",Your own gateway to adventure - Merino Downs,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480379,4480379,"Lot 3 Summit Lane, Closeburn",Alpine Living,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480380,4480380,"Lots 16, 18, 44 Wilding Road, Lake Hayes",Spoilt for choice in rural Lake Hayes,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480385,4480385,"10 Peregrine Place, Queenstown Hill","Prime location, plus outstanding views",Yes,Yes
bayleys,https://www.bayleys.co.nz/4480388,4480388,"Barn House G/522 Glenorchy-Paradise Road, Glenorchy",Glenorchy Rural Beauty,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480394,4480394,"2 Fox's Terrace, Arrowtown","Arrowtown, opportunities galore",Yes,Yes
bayleys,https://www.bayleys.co.nz/4480395,4480395,"19/16 Kent Street, Queenstown Hill",Prime position on Queenstown Hill,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480451,4480451,"Lot 9 Hammock Ridge, Closeburn",Hammock Ridge haven,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480452,4480452,"Lot 10 Hammock Ridge, Closeburn",Private Closeburn sanctuary,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480480,4480480,"Nevis Apartments Red Oaks Drive, Queenstown",The peak of Queenstown living,Yes,No
bayleys,https://www.bayleys.co.nz/4480481,4480481,"Room 203 Nevis Apartments, Red Oaks Drive, Queenstown",The peak of Queenstown living,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480487,4480487,"Room 302 Nevis Apartments, Red Oaks Drive, Queenstown",The peak of Queenstown living,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480519,4480519,"23 McDonnell Road, Arrowtown",Immediate Action Required!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480527,4480527,"26 Red Cottage Drive, Lower Shotover",Bridesdales Best Buy?,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480529,4480529,"P2/22 Hallenstein Street, Queenstown",Luxury downtown penthouse,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480568,4480568,"7 Torridon Court, Jack's Point",Lifestyle reserve frontage Jacks Point section.,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480570,4480570,"612 Blue Peaks/2-6 Coronation Drive, Queenstown",Downtown Queenstown,Yes,No
bayleys,https://www.bayleys.co.nz/4480571,4480571,"25 Falconer Rise, Jack's Point",Stylish starter in Jack's Point,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480574,4480574,"3 Sequoia Place, Kelvin Heights","Location, privacy and seriously for sale",Yes,Yes
bayleys,https://www.bayleys.co.nz/4480576,4480576,"Lot 2, 51 Alec Robins Road, Lake Hayes",Build your dream home at Lake Hayes,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480579,4480579,"A/6 Gum Lane, Queenstown Hill",Jump on the property ladder,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480581,4480581,"14A Cameron Place, Fernhill",Step on the property ladder,Yes,Yes
bayleys,https://www.bayleys.co.nz/4480582,4480582,"29 Pendeen Crescent, Jack's Point","1,135sqm premium reserve side section",Yes,Yes
bayleys,https://www.bayleys.co.nz/4480583,4480583,"11 Oxfordshire Avenue, Shotover Country","Light, bright and breezy!",Yes,Yes
bayleys,https://www.bayleys.co.nz/4501165,4501165," Maori Jack Road, Hanley's Farm, Queenstown",Enjoy the good life at Hanley's Farm,Yes,Yes
bayleys,https://www.bayleys.co.nz/4501172,4501172,"Lot 19  Wyuna Preserve, Queenstown Surrounds",Wyuna Preserve,Yes,Yes
bayleys,https://www.bayleys.co.nz/4501543,4501543,"9 Malaghans Road, Arrowtown",Jewel in the Basin,Yes,Yes
bayleys,https://www.bayleys.co.nz/4501633,4501633,"Main House G/522 Glenorchy-Paradise Road, Glenorchy","Stunning home, stunning views.",Yes,Yes
bayleys,https://www.bayleys.co.nz/4501950,4501950," Jamestown Martins Bay, Fiordland National Park",Fiordland Freehold,Yes,Yes
bayleys,https://www.bayleys.co.nz/4501952,4501952," Malaghan's Farm, Dalefield",Malaghan's Farm,Yes,Yes
bayleys,https://www.bayleys.co.nz/4502033,4502033,"Linksgate Manse Road, Arrowtown",Land at 'Linksgate' love it... live it!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4502454,4502454,"Lot 6 Rees Valley Road, Glenorchy",Indulge yourself,Yes,Yes
bayleys,https://www.bayleys.co.nz/4502521,4502521," Wentworth Estate, Gibbston",Grand design can happen here!,Yes,Yes
bayleys,https://www.bayleys.co.nz/4502555,4502555,"92 Jack's Point Rise, Jack's Point",Exceptionally stylish in Jack's Point,Yes,Yes
bayleys,https://www.bayleys.co.nz/4502575,4502575,"4 Manchester Place, Queenstown Hill",Prestigious Queenstown Hill,Yes,No
